endereco,bairro,cep,id_endereco,id_cidade,id_bairro,lat_char,long_char,lat_num,long_num,cras,creas
Praça Doutor Luiz Tarquínio de Assis Lopes,Jardim Macedo,14091038,231560,9560,23342,"","",-21.1704008,-47.8103238,1,1
Praça Alzira Junqueira do Val,Jardim Macedo,14091039,231561,9560,23342,"","",-21.1704008,-47.8103238,1,1
Rua Síria,Jardim Macedo,14091040,231562,9560,23342,"","",-21.1869715,-47.7946705,1,1
Rua Suv,Jardim Macedo,14091050,231563,9560,23342,"","",-21.1870676,-47.7948421,1,1
Rua Maria Adelaide Miranda Paixão,Jardim Macedo,14091060,231564,9560,23342,"","",-21.1851317,-47.7951985,1,1
Praça Paulino Alonso,Jardim Macedo,14091069,231565,9560,23342,"","",-21.1704008,-47.8103238,1,1
Rua Margarida,Jardim Macedo,14091070,231566,9560,23342,"","",-21.1833516,-47.7983441,1,1
Praça Professora Doutora Elza Apparecida Dinamarco Spinelli,Jardim Macedo,14091077,231567,9560,23342,"","",-21.1704008,-47.8103238,1,1
Praça Barão de Mauá,Jardim Macedo,14091079,231569,9560,23342,"","",-21.1704008,-47.8103238,1,1
Rua Iara,Jardim Macedo,14091080,231570,9560,23342,"","",-21.1841023,-47.7981722,1,1
Rua Augusto Massuia,Residencial Vida Nova Ribeirão,14063367,230146,9560,65190,"","",-21.106385,-47.834551,7,2
Rua José Antônio Parpinelli Pereira da Costa,Residencial Vida Nova Ribeirão,14063370,230147,9560,65190,"","",-21.103397,-47.838587,7,2
Rua Alaíde Nogueira Bahia,Residencial Vida Nova Ribeirão,14063373,230148,9560,65190,"","",-21.105064,-47.835338,7,2
Rua Otávio Machado Neto,Residencial Vida Nova Ribeirão,14063376,230149,9560,65190,"","",-21.104384,-47.835359,7,2
Rua Gervásio Ficher,Residencial Vida Nova Ribeirão,14063379,230150,9560,65190,"","",-21.104013,-47.835053,7,2
Rua Ercídio Jubelini,Residencial Vida Nova Ribeirão,14063382,230151,9560,65190,"","",-21.104393,-47.833819,7,2
Rua Izidro Martin Yove,Residencial Vida Nova Ribeirão,14063388,230153,9560,65190,"","",-21.104541,-47.832406,7,2
Rua Virgilio Rossi,Residencial Vida Nova Ribeirão,14063391,230154,9560,65190,"","",-21.103818,-47.832404,7,2
Rua Odete Assed de Castro,Residencial Vida Nova Ribeirão,14063394,230155,9560,65190,"","",-21.103144,-47.832339,7,2
Rua Gilberto Carlos da Silva,Residencial Vida Nova Ribeirão,14063397,230156,9560,65190,"","",-21.102964,-47.831831,7,2
Rua Rodrigo Degobbi Tórtoro,Residencial Vida Nova Ribeirão,14063406,230159,9560,65190,"","",-21.106438,-47.835907,7,2
Rua Eduardo Wadhy Rebehy,Residencial Vida Nova Ribeirão,14063412,230161,9560,65190,"","",-21.102047,-47.829637,7,2
Rua José Carlos Fortes Guimarães,Residencial Vida Nova Ribeirão,14063418,230163,9560,65190,"","",-21.101262,-47.830185,7,2
Rua Ludovico Reia,Residencial Vida Nova Ribeirão,14063421,230164,9560,65190,"","",-21.100934,-47.830522,7,2
Rua Aparecido da Costa Botelho,Residencial Vida Nova Ribeirão,14063424,230165,9560,65190,"","",-21.100510,-47.830766,7,2
Rua Claudio Tórtoro,Residencial Vida Nova Ribeirão,14063427,230166,9560,65190,"","",-21.100677,-47.831794,7,2
Rua Lavínia,Jardim Macedo,14091090,231571,9560,23342,"","",-21.1848659,-47.7979778,1,1
Praça Allan Kardec,Jardim Macedo,14091099,231572,9560,23342,"","",-21.1704008,-47.8103238,1,1
Rua Cirene,Jardim Macedo,14091100,231573,9560,23342,"","",-21.1856049,-47.7976430,1,1
Rua Angélica,Jardim Macedo,14091110,231574,9560,23342,"","",-21.1860599,-47.7969704,1,1
Rua Regina,Jardim Macedo,14091120,231575,9560,23342,"","",-21.1865185,-47.7962525,1,1
Praça Monsenhor Doutor João Laureano,Jardim Macedo,14091129,231576,9560,23342,"","",-21.1704008,-47.8103238,1,1
Rua Jacira,Jardim Macedo,14091130,231577,9560,23342,"","",-21.1871317,-47.7959790,1,1
Rua Jacira,Jardim Macedo,14091902,232584,9560,23342,"","",-21.1875152,-47.7975988,1,1
Praça Doutor Domingos João Baptista Spinelli,Jardim Macedo,14091078,231568,9560,23342,"","",-21.183178,-47.798389,1,1
Praça Doutor Alcides de Araújo Sampaio,Jardim Macedo,14091019,231557,9560,23342,"","",-21.180713,-47.799457,1,1
Rua Marechal Hermes,Jardim Mosteiro,14085280,231366,9560,23348,"","",-21.1757264,-47.8016923,1,1
Rua Dom João VI,Jardim Mosteiro,14085290,231367,9560,23348,"","",-21.1757195,-47.8004022,1,1
Rua Nilo Peçanha,Jardim Mosteiro,14085300,231368,9560,23348,"","",-21.1775251,-47.7995310,1,1
Travessa Allan Kardec,Jardim Mosteiro,14085309,231369,9560,23348,"","",-21.1782232,-47.8004411,1,1
Avenida Doutor Francisco Junqueira,Jardim Mosteiro,14085310,231370,9560,23348,"","",-21.1706048,-47.8087462,1,1
Rua Luiz Fregonesi,Jardim Mosteiro,14085319,231371,9560,23348,"","",-21.1793688,-47.8002122,1,1
Rua Carlos Chagas,Jardim Mosteiro,14085320,231372,9560,23348,"","",-21.1789899,-47.7993042,1,1
Rua Henrique Dumont,Jardim Mosteiro,14085330,231373,9560,23348,"","",-21.1784681,-47.7989909,1,1
Rua Afonso Pena,Jardim Mosteiro,14085339,231374,9560,23348,"","",-21.1769349,-47.8002561,1,1
Rua Camilo de Mattos,Jardim Mosteiro,14085340,231375,9560,23348,"","",-21.1776571,-47.7980697,1,1
Rua Belmonte,Jardim Mosteiro,14085350,231376,9560,23348,"","",-21.1760484,-47.7994352,1,1
Rua Piracicaba,Jardim Mosteiro,14085360,231377,9560,23348,"","",-21.1766112,-47.7974541,1,1
Rua da Redenção,Jardim Mosteiro,14085370,231378,9560,23348,"","",-21.1755420,-47.7978612,1,1
Praça Cândido Portinari,Jardim Mosteiro,14085379,231379,9560,23348,"","",-21.1704008,-47.8103238,1,1
Avenida Doutor Ângelo Gennaro Gallo,Jardim Nova Aliança Sul,14027000,227892,9560,49296,"","",-21.2207244,-47.8286724,1,1
Rua Shirlei Chirieleison Lane,Jardim Nova Aliança Sul,14027005,227893,9560,49296,"","",-21.2212519,-47.8299992,1,1
Rua do Rosário,Jardim Nova Aliança Sul,14027010,227894,9560,49296,"","",-21.2075636,-47.7837564,1,1
Rua Therezinha Theodoro Ferreira Vianna,Jardim Nova Aliança Sul,14027015,227895,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Pará,Ipiranga,14055010,229017,9560,23304,"","",-21.1625375,-47.8205163,3,2
Rua Dulcinéia Brussolo Girotto,Residencial Vida Nova Ribeirão,14063091,230066,9560,65190,"","",-21.113337,-47.832239,7,2
Rua Nerina de Oliveira Matheus da Silva,Jardim Nova Aliança Sul,14027020,227896,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Paulo Velloni,Jardim Nova Aliança Sul,14027023,227897,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Lázara Maria de Oliveira Muniz,Jardim Nova Aliança Sul,14027025,227898,9560,49296,"","",-21.2199361,-47.8289330,1,1
Rua Doutor João Padula Nomelini,Jardim Nova Aliança Sul,14027030,227899,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Manoel Lopes Velludo,Jardim Nova Aliança Sul,14027035,227900,9560,49296,"","",-21.2197599,-47.8306236,1,1
Rua Edno Fregonesi,Jardim Nova Aliança Sul,14027045,227697,9560,49296,"","",-21.2220276,-47.8290155,1,1
Avenida Sebastião Hortencio Romero,Jardim Nova Aliança Sul,14027050,227902,9560,49296,"","",-21.2234546,-47.8281556,1,1
Avenida José Luiz Cristófani,Jardim Nova Aliança Sul,14027055,227903,9560,49296,"","",-21.2229737,-47.8263168,1,1
Praça Doutor José Carlos Palma da Rocha,Jardim Nova Aliança Sul,14027060,227904,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Antonio Tufic Antonio,Jardim Nova Aliança Sul,14027065,227905,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua José Ferreira da Costa,Jardim Nova Aliança Sul,14027070,227906,9560,49296,"","",-21.2217358,-47.8277093,1,1
Rua Maria das Graças de Negreiros Bonilha,Jardim Nova Aliança Sul,14027075,227907,9560,49296,"","",-21.2230585,-47.8277396,1,1
Rua Luiz Barizon,Jardim Nova Aliança Sul,14027080,227908,9560,49296,"","",-21.2214091,-47.8262273,1,1
Rua Irene Toniolli Domench,Jardim Nova Aliança Sul,14027085,227909,9560,49296,"","",-21.2232955,-47.8268245,1,1
Rua Uberaba,Jardim Nova Aliança Sul,14027090,227910,9560,49296,"","",-21.2216684,-47.8255725,1,1
Alameda Américo Falasco,Jardim Nova Aliança Sul,14027095,227911,9560,49296,"","",-21.2242452,-47.8267869,1,1
Avenida Jornalista Bruno Kauffmann,Jardim Nova Aliança Sul,14027100,227912,9560,49296,"","",-21.2236507,-47.8249787,1,1
Avenida Doutor Jamil Salim Cury,Jardim Nova Aliança Sul,14027105,227913,9560,49296,"","",-21.2251583,-47.8235869,1,1
Rua Dona Ottilia Souza,Jardim Nova Aliança Sul,14027110,227914,9560,49296,"","",-21.2248026,-47.8252659,1,1
Rua Domingos Abrahão,Jardim Nova Aliança Sul,14027115,227915,9560,49296,"","",-21.2248673,-47.8255010,1,1
Rua Wanda de Negreiros Bonilha,Jardim Nova Aliança Sul,14027120,227916,9560,49296,"","",-21.2247157,-47.8262615,1,1
Rua Giselda de Mello Silva,Jardim Nova Aliança Sul,14027125,227917,9560,49296,"","",-21.2253460,-47.8254406,1,1
Rua Narcizo Nunes da Costa,Jardim Nova Aliança Sul,14027130,227918,9560,49296,"","",-21.2259477,-47.8250980,1,1
Rua Doutor Urbano dos Santos Bastos,Jardim Nova Aliança Sul,14027135,227919,9560,49296,"","",-21.2266414,-47.8250518,1,1
Rua Amin Makhoul Sallim Farah,Jardim Nova Aliança Sul,14027140,227920,9560,49296,"","",-21.2257563,-47.8238133,1,1
Rua Jorge Salim Cury,Jardim Nova Aliança Sul,14027145,227921,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Eugênio Ferrante,Jardim Nova Aliança Sul,14027150,227922,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Benedicta Pires,Jardim Nova Aliança Sul,14027155,227923,9560,49296,"","",-21.2250883,-47.8216438,1,1
Avenida F,Jardim Nova Aliança Sul,14027160,227924,9560,49296,"","",-21.2244984,-47.8217651,1,1
Rua Jorge Êlmor,Jardim Nova Aliança Sul,14027165,227925,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Doutor Wilson Gonzales,Jardim Nova Aliança Sul,14027170,227926,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Engenheiro Celso Antônio Perticarrari,Jardim Nova Aliança Sul,14027175,227927,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Doutor Geraldo Alves Correa Netto,Jardim Nova Aliança Sul,14027180,227928,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Alfredo Biagioni,Jardim Nova Aliança Sul,14027185,227929,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Aurélio Pollo,Jardim Nova Aliança Sul,14027190,227930,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Paulo Roberto Xavier,Jardim Nova Aliança Sul,14027200,227932,9560,49296,"","",-21.1704008,-47.8103238,1,1
Rua Sebastiana Monteiro Faccioli,Jardim Novo Mundo,14092010,231641,9560,58195,"","",-21.1777059,-47.7782181,1,1
Avenida Barão do Bananal,Jardim Novo Mundo,14092012,231642,9560,58195,"","",-21.1789680,-47.7773866,1,1
Rua Francisco Augusto Nunes,Jardim Novo Mundo,14092150,231661,9560,58195,"","",-21.1753585,-47.7749376,1,1
Rua Doutor Morais Lima,Jardim Novo Mundo,14092160,231662,9560,58195,"","",-21.1760351,-47.7744980,1,1
Rua José Arigó,Jardim Novo Mundo,14092172,231663,9560,58195,"","",-21.1746751,-47.7699683,1,1
Rua Carlos Rateb Cury,Jardim Olhos D´Água I,14029150,228058,9560,72679,"","",-21.2277954,-47.8091445,1,1
Rua Sérgio Aparecido Brandani,Jardim Olhos D´Água I,14029155,228059,9560,72679,"","",-21.2373440,-47.8031027,1,1
Alameda Olhos DÁgua,Jardim Olhos D´Água I,14029163,228060,9560,72679,"","",-21.2353299,-47.8094993,1,1
Rua Professor Celso Carvalho Rangel,Jardim Olhos D´Água I,14029166,228061,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Professor Palmiro Mennucci,Jardim Olhos D´Água I,14029167,228062,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Octacílio Fuga,Jardim Olhos D´Água I,14029168,228063,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Doutor Sérgio Zucoloto,Jardim Olhos D´Água I,14029169,228064,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Geralda Engracia Garcia,Jardim Olhos D´Água I,14029170,228065,9560,72679,"","",-21.1902050,-47.8125160,1,1
Rua Olga Scandar,Jardim Olhos D´Água I,14029171,228066,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Abrão Nassif,Jardim Olhos D´Água I,14029172,228067,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Francisco Norton Collares,Jardim Olhos D´Água I,14029175,228069,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Ivo Capretz,Jardim Olhos D´Água I,14029176,228070,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Antônio Arantes Barreto,Jardim Olhos D´Água I,14029177,228071,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Doutor Antônio Ziliotto Júnior,Jardim Olhos D´Água I,14029178,228072,9560,72679,"","",-21.2373440,-47.8031027,1,1
Alameda Benemérita Maria Aparecida de Oliveira,Jardim Olhos D´Água I,14029179,228073,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Maria da Conceição Gonçalves,Jardim Nova Aliança Sul,14027040,227901,9560,49296,"","",-21.219527,-47.831419,1,1
Rua Antonio Millioti,Jardim Nova Aliança Sul,14027195,227931,9560,49296,"","",-21.222640,-47.824355,1,1
Rua Doutor Rubens Sérgio Achê,Jardim Olhos D´Água I,14029181,228074,9560,72679,"","",-21.234466,-47.810789,1,1
Rua Nilah Maria Villela Nunes,Jardim Olhos D´Água I,14029182,228075,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Sócrates Biagi Bighetti,Jardim Olhos D´Água I,14029183,228076,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Márcia Gonzales Zucoloto,Jardim Olhos D´Água I,14029184,228077,9560,72679,"","",-21.2342104,-47.8117553,1,1
Rua Antônio Carlos Cordeiro da Silva,Jardim Olhos D´Água I,14029185,228078,9560,72679,"","",-21.2341523,-47.8127173,1,1
Rua Doutor Luiz Augusto Machado Sant'Anna,Jardim Olhos D´Água I,14029187,228079,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua José Cauchick Sobrinho,Jardim Olhos D´Água I,14029188,228080,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Madre Maurina Borges da Silveira,Jardim Olhos D´Água I,14029189,228081,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Agenor Siquinelli,Jardim Olhos D´Água I,14029190,228082,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Doutor Nevanir de Souza,Jardim Olhos D´Água I,14029191,228083,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Wilson Del Vechio,Jardim Olhos D´Água I,14029192,228084,9560,72679,"","",-21.2373440,-47.8031027,1,1
Rua Ondibecte Silveira,Jardim Palma Travassos,14091140,231578,9560,31009,"","",-21.1855001,-47.7903290,1,1
Rua Marisa,Jardim Palma Travassos,14091150,231579,9560,31009,"","",-21.1866415,-47.7923153,1,1
Avenida Doutor Plínio de Castro Prado,Jardim Palma Travassos,14091160,231580,9560,31009,"","",-21.1877313,-47.7936520,1,1
Praça Antônio de Castro Prado Neto,Jardim Palma Travassos,14091166,231581,9560,31009,"","",-21.1704008,-47.8103238,1,1
Praça José Gonçalves de Mattos,Jardim Palma Travassos,14091169,231582,9560,31009,"","",-21.1704008,-47.8103238,1,1
Avenida Doutor Plínio de Castro Prado,Jardim Palma Travassos,14091170,231583,9560,31009,"","",-21.1877313,-47.7936520,1,1
Praça Doutor Francisco Palma Travassos,Jardim Palma Travassos,14091179,231584,9560,31009,"","",-21.1867878,-47.7899193,1,1
Rua Doutor João Palma Travassos,Jardim Palma Travassos,14091180,231585,9560,31009,"","",-21.1881281,-47.7915289,1,1
Rua José Urbano,Jardim Palma Travassos,14091190,231586,9560,31009,"","",-21.1865641,-47.7928500,1,1
Rua José Cagnolatti,Jardim Palma Travassos,14091200,231587,9560,31009,"","",-21.1704008,-47.8103238,1,1
Rua Alexandre Gomes de Abreu,Jardim Palma Travassos,14091210,231588,9560,31009,"","",-21.1871878,-47.7907151,1,1
Rua Arnaldo Victaliano,Jardim Palma Travassos,14091220,231589,9560,31009,"","",-21.1900463,-47.7908171,1,1
Rua Nicolás Miranda,Jardim Palma Travassos,14091229,231590,9560,31009,"","",-21.1704008,-47.8103238,1,1
Avenida Maria de Jesus Condeixa,Jardim Palma Travassos,14091230,231591,9560,31009,"","",-21.1892509,-47.7923374,1,1
Rua Luftala Wadhi,Jamil Seme Cury,14056645,229315,9560,30989,"","",-21.1446941,-47.8513142,4,2
Rua Professor Manuel Parra Filho,Residencial Vida Nova Ribeirão,14063130,230077,9560,65190,"","",-21.113105,-47.838670,7,2
Avenida Professora Maria Dulce Altair Guimarães Collucci,Residencial Vida Nova Ribeirão,14063232,230109,9560,65190,"","",-21.102165,-47.822786,7,2
Rua Vinte e Três,Residencial Vida Nova Ribeirão,14063319,230134,9560,65190,"","",-21.111432,-47.839622,7,2
Rua Marcos Merichello,Residencial Vida Nova Ribeirão,14063325,230136,9560,65190,"","",-21.107085,-47.833840,7,2
Rua Dorival Falconi,Parque das Oliveiras,14065763,230278,9560,31008,"","",-21.1203433,-47.8385594,7,2
Rua Cinco,Parque das Oliveiras,14065767,230280,9560,31008,"","",-21.1198833,-47.8365558,7,2
Rua Antônio Nahas,Parque das Oliveiras,14065773,230285,9560,31008,"","",-21.1187757,-47.8373532,7,2
Rua Samuel Antônio Tocchini,Parque das Oliveiras,14065777,230288,9560,31008,"","",-21.1185196,-47.8349451,7,2
Rua Doze,Parque das Oliveiras,14065778,230289,9560,31008,"","",-21.1198833,-47.8365558,7,2
Avenida Dois,Reserva Macaúba,14058053,229623,9560,65778,"","",-21.131238,-47.856298,7,2
Via Marginal Um,Residencial Vida Nova Ribeirão,14063022,230046,9560,65190,"","",-21.1167077,-47.8281550,7,2
Alameda Nilo Vistoli,Residencial Vida Nova Ribeirão,14063025,230047,9560,65190,"","",-21.1167077,-47.8281550,7,2
Rua Sebastião Minutti,Residencial Vida Nova Ribeirão,14063028,230048,9560,65190,"","",-21.1167077,-47.8281550,7,2
Rua Leonardo Moreno Garde,Residencial Vida Nova Ribeirão,14063037,230051,9560,65190,"","",-21.1167077,-47.8281550,7,2
Rua Ronaldo Nacaxe,Residencial Vida Nova Ribeirão,14063043,230052,9560,65190,"","",-21.1167077,-47.8281550,7,2
Rua Arnaldo Alvaro Padovani,Residencial Vida Nova Ribeirão,14063049,230054,9560,65190,"","",-21.1167077,-47.8281550,7,2
Rua Galo Bravo,Residencial Vida Nova Ribeirão,14063085,230064,9560,65190,"","",-21.1167077,-47.8281550,7,2
Rua Waldomiro Ianelli,Residencial Vida Nova Ribeirão,14063103,230069,9560,65190,"","",-21.110508,-47.834261,7,2
Rua Robinson Gallão Mesquita,Residencial Vida Nova Ribeirão,14063112,230072,9560,65190,"","",-21.1167077,-47.8281550,7,2
Rua José Antônio Issa,Residencial Vida Nova Ribeirão,14063115,230073,9560,65190,"","",-21.1167077,-47.8281550,7,2
Rua José Guerra,Residencial Vida Nova Ribeirão,14063118,230074,9560,65190,"","",-21.1167077,-47.8281550,7,2
Rua Antonio Carlos Ventura Araújo,Residencial Vida Nova Ribeirão,14063124,230075,9560,65190,"","",-21.1160738,-47.8157404,7,2
Rua Henrique Peres Teixeira Dias,Residencial Vida Nova Ribeirão,14063031,230049,9560,65190,"","",-21.116014,-47.831481,7,2
Rua Nilva Mariani,Residencial Vida Nova Ribeirão,14063034,230050,9560,65190,"","",-21.115564,-47.831640,7,2
Rua Moçambique,Itanhangá Chácaras de Recreio,14094530,232079,9560,23305,"","",-21.1732436,-47.7232252,8,3
Rua Vinte e Dois,Residencial Vida Nova Ribeirão,14063046,230053,9560,65190,"","",-21.114512,-47.832905,7,2
Rua Luiz Geraldo da Silva,Parque das Oliveiras,14065760,230275,9560,31008,"","",-21.120476,-47.840840,7,2
Rua Waldemar Blundi,Parque das Oliveiras,14065791,230300,9560,31008,"","",-21.114956,-47.833212,7,2
Rua Roger Arndt Gomide,Reserva Macaúba,14058006,229608,9560,65778,"","",-21.130736,-47.856853,7,2
Rua Lucas Chiaretti da Cruz,Residencial Vida Nova Ribeirão,14063013,230044,9560,65190,"","",-21.115576,-47.830380,7,2
Rua Bráulio Geraldo de Oliveira,Residencial Vida Nova Ribeirão,14063079,230062,9560,65190,"","",-21.113782,-47.836287,7,2
Rua Paulo Roberto Campos,Residencial Vida Nova Ribeirão,14063082,230063,9560,65190,"","",-21.113426,-47.836566,7,2
Rua Antonia Borsato Girotto,Residencial Vida Nova Ribeirão,14063088,230065,9560,65190,"","",-21.112490,-47.833397,7,2
Rua Geraldo de Souza Lima,Residencial Vida Nova Ribeirão,14063100,230068,9560,65190,"","",-21.109040,-47.835944,7,2
Rua Milton Braz Caetano,Residencial Vida Nova Ribeirão,14063106,230070,9560,65190,"","",-21.110261,-47.835279,7,2
Rua Antonia Martinelli Maronezi,Residencial Vida Nova Ribeirão,14063094,230067,9560,65190,"","",-21.112653,-47.832093,7,2
Rua Jorge Luiz de Almeida,Residencial Vida Nova Ribeirão,14063277,230122,9560,65190,"","",-21.103375,-47.827935,7,2
Rua Doutor Jorge Bin,Residencial Vida Nova Ribeirão,14063283,230123,9560,65190,"","",-21.105009,-47.828328,7,2
Rua Mooki Koga,Residencial Vida Nova Ribeirão,14063286,230124,9560,65190,"","",-21.105340,-47.829559,7,2
Rua Santa Rosa de Viterbo,Cidade Jardim,14078780,230987,9560,23285,"","",-21.1538187,-47.7665301,6,3
Rua Professor Luiz de Lazzari,Cidade Jardim,14078790,230988,9560,23285,"","",-21.1545625,-47.7668026,6,3
Rua Getúlino de Carvalho,Esplanada da Estação,14078810,230990,9560,23299,"","",-21.1564986,-47.7659092,6,3
Rua Hermelindo Del Rosso,Esplanada da Estação,14078820,230991,9560,23299,"","",-21.1575548,-47.7652077,6,3
