UF,IBGE,COD_FAMILIAR,DT_HORA_ACAO,COD_MOTIVO,MOTIVO                                                                                           ,
SP,3543402,6935821380,09/08/2025 17:32:31,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,6935821380,12/07/2025 16:22:13,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6935909988,29/07/2025 21:49:19,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6936715303,29/07/2025 23:01:12,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6936860575,09/08/2025 17:32:32,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6938222444,16/06/2025 02:35:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6938365474,16/06/2025 02:35:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6938538085,15/06/2025 23:11:21,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6939195823,29/07/2025 21:49:31,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6939937234,15/06/2025 23:11:24,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6939937234,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6939964550,16/06/2025 02:35:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6940126961,11/10/2025 17:35:32,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6940834290,12/07/2025 23:28:00,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6940834290,14/12/2024 08:56:40,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6940834290,16/03/2024 06:21:13,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6940986049,24/11/2025 22:51:38,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6942148091,29/07/2025 21:49:31,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6942804703,13/09/2025 23:07:50,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6942804703,11/10/2025 13:13:53,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6942884200,09/08/2025 17:32:39,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6942884200,14/09/2024 08:54:12,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6942884200,16/06/2025 04:15:17,1012,FALECIMENTO DE PESSOA NA FAMILIA                                      ,                       
SP,3543402,6943993887,09/08/2025 17:32:41,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,6944593998,12/07/2025 23:28:03,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6944593998,11/10/2025 19:21:46,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6944593998,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6944630940,29/07/2025 21:49:43,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6944666111,16/06/2025 02:35:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6944849208,16/06/2025 02:35:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6946078276,16/06/2025 02:35:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6946078276,13/09/2025 16:56:22,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6946413083,15/12/2025 06:09:31,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6946413083,17/06/2023 12:03:38,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6946413083,16/06/2025 02:35:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6946413083,16/03/2024 06:21:13,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6947550521,09/08/2025 17:32:46,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6947694442,11/10/2025 17:35:45,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6947911486,24/11/2025 22:51:50,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6948735002,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6949016360,09/08/2025 17:32:47,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,6949797249,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6950047274,29/07/2025 21:49:54,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6950369395,11/10/2025 17:35:49,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6950369395,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6950622201,09/08/2025 18:22:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6950771983,09/08/2025 17:32:51,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6950771983,24/02/2025 10:50:18,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6952499679,15/06/2025 23:11:45,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6952499679,11/10/2025 19:52:39,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6952941649,29/07/2025 21:50:07,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6953056975,12/07/2025 23:28:11,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6953056975,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6954096202,16/06/2025 02:51:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6954096202,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6954141356,29/07/2025 21:50:07,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6954972940,12/07/2025 23:28:14,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6954972940,08/11/2025 13:25:56,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6956659603,29/07/2025 23:01:12,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6957242668,09/08/2025 17:32:58,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6958428544,13/09/2025 23:08:01,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6958428544,13/09/2025 16:56:22,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6958551826,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6958551826,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6958886330,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6958886330,13/09/2025 16:56:22,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6959781523,12/07/2025 23:28:19,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6960182336,15/12/2025 06:09:42,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6960182336,17/06/2023 12:03:45,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6960182336,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6960182336,13/04/2024 07:48:35,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6960337127,15/12/2025 06:09:42,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6964068376,15/06/2025 23:12:07,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6964068376,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6964101250,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6964294112,11/10/2025 19:22:58,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6964809562,16/06/2025 02:46:57,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6966012653,29/07/2025 21:50:43,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6966190837,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6966829234,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6966861391,29/07/2025 21:50:43,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6968177056,09/08/2025 17:33:12,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6968435799,09/08/2025 17:33:12,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6968435799,13/09/2025 16:56:22,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6969978001,24/11/2025 22:52:51,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6970609260,15/12/2025 06:09:51,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,6971348060,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6972800129,15/06/2025 23:12:22,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6972800129,13/09/2025 16:56:22,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6975656967,12/07/2025 23:28:35,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6976302506,29/07/2025 21:51:07,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6976495398,11/10/2025 19:22:58,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6976703098,15/06/2025 23:12:29,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6977341459,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6977786060,29/07/2025 21:51:19,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6978597465,15/06/2025 23:12:32,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6978781207,09/08/2025 17:33:25,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6978781207,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6979885979,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6979885979,12/07/2025 16:22:13,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6980363522,12/07/2025 23:28:39,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6980363522,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6980574736,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6982549615,29/07/2025 21:51:30,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6983601254,09/08/2025 17:33:30,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6983601254,13/07/2025 00:39:26,1012,FALECIMENTO DE PESSOA NA FAMILIA                                      ,                       
SP,3543402,6984348706,24/11/2025 22:53:28,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6984391989,12/07/2025 23:28:43,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6985855180,15/06/2025 23:12:45,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,6985951570,11/10/2025 19:29:47,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6986174446,29/07/2025 21:51:42,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6986211236,29/07/2025 21:51:42,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6986616139,15/12/2025 06:10:03,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6986669410,08/11/2025 17:05:47,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6987464570,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6987761868,15/06/2025 23:12:48,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6987761868,11/10/2025 13:13:53,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6988681299,15/06/2025 23:12:49,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6988681299,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6988730923,11/10/2025 19:22:58,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6990673834,09/08/2025 17:33:39,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,6990673834,24/02/2025 10:53:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6994236609,11/10/2025 19:22:35,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6994523179,24/11/2025 22:53:53,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,6994865304,15/06/2025 23:13:00,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6995802420,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6996657520,15/06/2025 23:13:03,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6997788408,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,6998500700,15/06/2025 23:13:05,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,6998500700,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7000378611,11/10/2025 19:22:58,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7000506040,11/10/2025 19:30:30,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7000506040,08/11/2025 13:25:56,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7000559080,24/11/2025 22:54:17,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7001068209,15/06/2025 23:13:09,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7001068209,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7001822094,29/07/2025 21:52:19,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7002849310,09/08/2025 17:33:53,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,7002849310,17/06/2023 12:04:06,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7002849310,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7002849310,13/04/2024 07:48:35,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7006003377,24/11/2025 22:54:28,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7006663466,13/09/2025 23:08:57,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7006663466,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7007127126,11/10/2025 19:22:58,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7007458904,24/11/2025 22:54:28,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7007613497,09/08/2025 17:33:58,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,7008527004,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7009869367,15/06/2025 23:13:22,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7010046735,24/11/2025 22:54:40,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7010769761,29/07/2025 21:52:42,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7010876509,08/11/2025 17:06:04,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7010876509,11/10/2025 19:22:58,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7010876509,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7011056580,15/06/2025 23:13:24,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7011582711,15/06/2025 23:13:24,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7011582711,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7011983384,29/07/2025 21:52:42,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7013399426,29/07/2025 21:52:54,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7017075188,11/10/2025 19:22:58,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7017075188,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7019243223,11/10/2025 19:22:58,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7019243223,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7019383319,15/06/2025 23:13:36,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7019383319,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7019604188,16/06/2025 02:51:28,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7019828027,09/08/2025 17:34:11,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,7019828027,14/12/2024 08:59:07,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7019828027,11/01/2025 03:29:35,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7020682766,15/06/2025 23:13:38,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7021282877,09/08/2025 17:34:13,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,7021282877,24/02/2025 10:46:58,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7023354360,08/11/2025 17:06:12,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7023354360,16/06/2025 02:37:40,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7023354360,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7023888403,15/06/2025 23:13:42,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7024057360,15/06/2025 23:13:43,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7024238828,15/06/2025 23:23:32,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7024238828,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7025783552,09/08/2025 17:34:17,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7025783552,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7026695126,11/10/2025 17:37:16,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7026695126,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7028674541,09/08/2025 17:34:19,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7031003865,29/07/2025 21:53:39,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7031094488,15/12/2025 06:10:33,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7032684068,12/07/2025 23:29:27,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,7032684068,27/01/2025 12:42:03,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7039015404,11/10/2025 19:22:58,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7043029775,24/11/2025 22:55:52,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7043252253,16/06/2025 02:40:18,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7043252253,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7045945019,13/09/2025 23:09:00,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7049087009,08/11/2025 17:06:29,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7049087009,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7049358991,29/07/2025 21:54:27,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7051965344,15/06/2025 23:14:23,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7052074982,24/11/2025 22:56:18,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7053806707,15/06/2025 23:14:26,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7053806707,11/10/2025 13:13:53,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7054341414,11/10/2025 17:37:44,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,7054341414,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7057074905,29/07/2025 21:54:39,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7057313756,29/07/2025 21:54:39,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7057360592,24/11/2025 22:56:31,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,7057452012,16/06/2025 02:40:18,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7057766548,16/06/2025 02:40:18,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,7058079757,11/10/2025 19:24:00,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
